ifsc,bank_id,branch,address,city,district,state,bank_name
INDB0000074,33,KOLHAPUR,"VASANT PRABHA CHAMBERS (GROUND FLOOR), 1125, 'E' SYKES EXTENSION AREA,'OPP. PAREKH BRIDGE, NEAR S.T. STAND, KOLHAPUR ┬û 416001",KOLHAPUR,KOLHAPUR,MAHARASHTRA,INDUSIND BANK
INDB0000075,33,ANANTHAPUR,"10/373, NAMA TOWERS, SUBHASH ROAD, ANANTAPUR-515001",ANANTHAPUR,ANANTAPUR,ANDHRA PRADESH,INDUSIND BANK
INDB0000076,33,NELLORE,"D.NO.16/1007, SUBBAREDDY SHOPPING COMPLEX, POGATHOTA, TRUNK ROAD, NELLORE ┬û 524 001",NELLORE,NELLORE,ANDHRA PRADESH,INDUSIND BANK
INDB0000077,33,GUDIVADA,"NO. 15/48, ELURU ROAD, NEAR SOBHANA HOTEL, GUDIVADA 521 301",GUDIVADA,KRISHNA,ANDHRA PRADESH,INDUSIND BANK
INDB0000078,33,BHAVNAGAR,"SHOP NOS 1 TO 7 AND 13, MADHAV HILLS 'WAGHAWADI ROAD, BHAVNAGAR ┬û 364 002",BHAVNAGAR,BHAVNAGAR,GUJARAT,INDUSIND BANK
INDB0000079,33,RAJKOT,"GROUND FLOOR, NAKSHATRA IV, DR RADHAKRISHNAN ROAD, OPP. RAJKUMAR COLLEGE, NEAR MARWADI SHAVES, GYMKHANA ROAD, RAJKOT ┬û 360001, GUJARAT",RAJKOT,RAJKOT,GUJARAT,INDUSIND BANK
INDB0000080,33,AVINASHI,"5/132, MAIN ROADTIRUPUR CIRCLE' AVANASHI 641 654",TIRUPUR,COIMBATORE,TAMIL NADU,INDUSIND BANK
INDB0000081,33,GAJUWAKA,"1ST FLOOR, MOHINI COMPLEX MAIN ROAD, GAJUWAKA VISHAKAPATNAM 530 026",VISAKHAPATNAM,VISAKHAPATNAM,ANDHRA PRADESH,INDUSIND BANK
INDB0000082,33,MORBI,"NEAR NILKANTH VIDYALAYA, RAVAPAR MAIN ROAD, MORBI ┬û 363 641 GUJARAT",MORBI,RAJKOT,GUJARAT,INDUSIND BANK
INDB0000083,33,MOHALI,"S.C.F. 23-24PHASE III-B-2,'SAS NAGAR, MOHALI, CHANDIGARH 160 059",MOHALI,RUP NAGAR (ROPAR),CHANDIGARH,INDUSIND BANK
INDB0000084,33,MADGOAN,"CHAZE ART GALLERYRUA ABADE FARIA ROAD, MARGAO 403 601",MADGOAN,SOUTH GOA,GOA,INDUSIND BANK
INDB0000085,33,VAPI,"PLOT NO. C 6-13, SHRINATHJI CHAMBERS,'VAPI INDUSTRIAL AREA, CHAR RASTA, VAPI 396 195",VAPI,VALSAD,GUJARAT,INDUSIND BANK
INDB0000086,33,PHAGWARA,"OPP. S. T. BUS STAND, G. T. ROAD, 'PHAGWARA 144 401, PUNJAB",PHAGWARA,KAPURTHALA,PUNJAB,INDUSIND BANK
INDB0000087,33,KAZHAKUTTOM,"MODULE 14, NILA BLDG. TECHNOPARK COMPLEX,' KAZHAKUTTOM, THIRUVANANTHAPURAM 695 581",THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,KERALA,INDUSIND BANK
INDB0000088,33,PANJIM,"GROUND FLOOR, SMIT VANDAN, NEAR VIVANTA, ST. INEZ JUNCTION, ST. INEZ, PANAJI (PANJIM) GOA ┬û 403 001",PANJIM,NORTH GOA,GOA,INDUSIND BANK
INDB0000089,33,DHARMAJ,"DHARMAJ CO-OPERATIVE CONSUMERS STORES LTD, DHARMAJ, DISTRICT ANAND, GUJARAT 388430'",DHARMAJ,ANAND,GUJARAT,INDUSIND BANK
INDB0000090,33,PANCHKULA,"SCO 28, SECTOR 11, PANCHKULA,'HARYANA",PANCHKULA,PANCHKULA,HARYANA,INDUSIND BANK
INDB0000091,33,KAKKANAD,"CSEZ ADMINISTRATIVE BUILDING, KAKKANAD, KOCHI 682 037 KERALA",KOCHI,ERNAKULAM,KERALA,INDUSIND BANK
INDB0000092,33,VALSAD,"SHOP NO. 7 ┬û10, MEGH RACHANA TOWER, SHEELA PARK, TITHAL ROAD, VALSAD 396 001",VALSAD,VALSAD,GUJARAT,INDUSIND BANK
INDB0000093,33,PANVEL,"LAKHANI LANDMARK, PLOT NO. 19, SECTOR NO. 19,  SHOP NO. S-01A,'PANVEL MATHERAN ROAD, NEW PANVEL (EAST), NAVI MUMBAI 410 206",PANVEL,RAIGAD,MAHARASHTRA,INDUSIND BANK
INDB0000094,33,BARDOLI,"ROYAL CHEMIST, OPPOSITE FUWAR, NEAR PETROL PUMP, BARDOLI 394602",BARDOLI,SURAT,GUJARAT,INDUSIND BANK
INDB0000095,33,PALAKKAD,"146/11, LAKSHMI ENCLAVE, NH-47 BYE PASS, CHANDRANAGAR JUNCTION, PALAKKAD - 678 007",PALAKKAD,PALAKKAD,KERALA,INDUSIND BANK
INDB0000110,33,ALAPPUZHA,"CSN BUILDING, DISTRICT COURT WARD 'OPP. SDV SCHOOL, ALAPPUZHA - 688 013",ALAPPUZHA,ALAPPUZHA,KERALA,INDUSIND BANK
INDB0000111,33,UDAIPUR,"2-C, CHOWGAAN YOJANA, NEAR LOK KALA MANDAL, 'PANCHAVATI CHORAHA,UDAIPUR - 313 001",UDAIPUR,UDAIPUR,RAJASTHAN,INDUSIND BANK
INDB0000112,33,KOTA,"412 SHOPPING CENTRE, 'KOTA 324 007",KOTA,KOTA,RAJASTHAN,INDUSIND BANK
INDB0000113,33,BIKANER,"JAI SIYARAM COMPLEX, AMBEDKAR CIRCLE, NEAR THAR HOTE, BIKANER ┬û 334 001",BIKANER,BIKANER,RAJASTHAN,INDUSIND BANK
INDB0000114,33,BAREILLY,"C/O HOTEL MANSAROVAR, 44/45, CIVIL LINES, BAREILLY - 243 001",BAREILLY,BAREILLY,UTTAR PRADESH,INDUSIND BANK
INDB0000115,33,TIRUCHIRAPALLI,"PREMIER PLAZA, 122/5, BHARATHIAR SALAI,'CANTONMENT, TIRUCHIRAPALLI 620 001",TIRUCHIRAPALLI,TIRUCHIRAPALLI,TAMIL NADU,INDUSIND BANK
INDB0000116,33,SALEM,"SANTHAM SHOPPING COMPLEX, 137 SARADHA COLLEGE, MAIN ROAD, ALAGAPURAM, SALEM 636 016",SALEM,SALEM,TAMIL NADU,INDUSIND BANK
INDB0000117,33,MADURAI,"GP BUILDING, NO.30, KAMALA IIND STREET, CHINNA CHOKKIKULAM, MADURAI - 625 002",MADURAI,MADURAI,TAMIL NADU,INDUSIND BANK
INDB0000118,33,PONDICHERRY,"NEW NO. 105, 107, OLD NO. 55,'CHETTI STREET, PONDICHERRY ┬û 605 001",PONDICHERRY,PONDICHERRY,PUDUCHERRY,INDUSIND BANK
INDB0000119,33,AMRITSAR,"PLATINUM PLAZA, 39 MALL ROAD, AMRITSAR 143 001",AMRITSAR,AMRITSAR,PUNJAB,INDUSIND BANK
INDB0000120,33,KOLLAM,"VARINJAM TOWERS, RESIDENCY ROAD,'KOLLAM ┬û 691 001",KOLLAM,KOLLAM,KERALA,INDUSIND BANK
INDB0000121,33,MALDA,"N H 34, SUKANTO MORE, FIRST FLOOR, MALD DIST.,'MALDA 732 101",MALDA,MALDA,WEST BENGAL,INDUSIND BANK
INDB0000122,33,JABALPUR,"COMMERCIAL AUTOMOBILES BUILDING, 124 , NAPIER TOWN,'SHASTRI BRIDGE CHOWK, JABALPUR - 482 001",JABALPUR,JABALPUR,MADHYA PRADESH,INDUSIND BANK
INDB0000123,33,GWALIOR,"102/103, NARAYAN KRISHNA, 44 , CITY CENTRE,'MADHAVRAO SCINDIA ROAD, GWALIOR - 474011",GWALIOR,GWALIOR,MADHYA PRADESH,INDUSIND BANK
INDB0000124,33,ALLAHABAD,"GANPATI TOWERS, 56 SARDAR PATEL MARG CIVIL LINES, ALLAHABAD - 211 001",ALLAHABAD,ALLAHABAD,UTTAR PRADESH,INDUSIND BANK
INDB0000125,33,BHATINDA,"2679 /  C - 1- A, GURU KANSHI MARG' BHATINDA 151 001",BHATINDA,BHATINDA,PUNJAB,INDUSIND BANK
INDB0000126,33,KADAPA,"DNO. 2-787/788/789, 1ST FLOOR, SAI RAM TOWERS,'SRI HARI RAO STREET, NAGARAJUPET, KADAPA 516 001",KADAPA,KADAPA (CUDDAPAH),ANDHRA PRADESH,INDUSIND BANK
INDB0000127,33,BOKARO,"A-16, CITY CENTRE, SECTOR 4 'BOKARO STEEL CITY, BOKARO  - 827 004",BOKARO,BOKARO,JHARKHAND,INDUSIND BANK
INDB0000128,33,ASANSOL,"74(192), G T ROAD, P C CHATTERJEE MARKET'RAMBANDAN TALA, ASANSOL -713 303",ASANSOL,BARDHAMAN,WEST BENGAL,INDUSIND BANK
INDB0000129,33,AJMER,"RANG VIHAR, 9/86, KUTCHERY ROAD 'M. G. ROAD, AJMER - 305 001",AJMER,AJMER,RAJASTHAN,INDUSIND BANK
INDB0000130,33,ROHTAK,"SCO 19 & 20 , SUBHASH PARK  , CIVIL LINES, ROHTAK - 124 001",ROHTAK,ROHTAK,HARYANA,INDUSIND BANK
INDB0000131,33,SHIMOGA,"BANDIGADI COMPLEX, I FLOOR, 'NEHRU ROAD, SHIMOGA- 577 201",SHIMOGA,SHIMOGA,KARNATAKA,INDUSIND BANK
INDB0000132,33,DURGAPUR,"LAYEK'S, 1ST FLOOR, NEAR PEERLESS INN, CITY CENTRE, KHUDIRAM SARANI, PLOT NO - 843 (P), DURGAPUR ┬û 713216, WEST BENGAL",DURGAPUR,BARDHAMAN,WEST BENGAL,INDUSIND BANK
INDB0000133,33,BHILWARA,"BASANT VIHAR, NEAR HOTEL LANDMARK,  OPP.CIRCUIT HOUSE, BHILWARA ┬û 311 001",BHILWARA,BHILWARA,RAJASTHAN,INDUSIND BANK
INDB0000134,33,WARANGAL,"6-1-29 & 30, GANAPATHI PLAZA, OPP. MARKAJI SCHOOL, , LASHKAR BAZAAR, HANAMKONDA, WARANGAL 506001, ANDHRA PRADESH",WARANGAL,WARANGAL,ANDHRA PRADESH,INDUSIND BANK
INDB0000135,33,VELLORE,"153/3 & 4, NEW KATPADI ROAD, CHENNAI-BANGALORE HIGH WAY CIRCLE, VELLORE  632 004",VELLORE,VELLORE,TAMIL NADU,INDUSIND BANK
INDB0000136,33,SRINAGAR,"ZERO MILE STONE, BUDSHAH BRIDGE, SRINAGAR -190001, JAMMU AND KASHMIR",SRINAGAR,SRINAGAR,JAMMU AND KASHMIR,INDUSIND BANK
INDB0000137,33,DIBRUGARH,"RHYTHMS COMPLEX, 1ST FLOOR, P. N. ROAD, TINIALI, NEAR NRL PETROL PUMP, CHOWKIDINGHEE (WEST), DIBRUGARH ┬û 786 001, ASSAM.",DIBRUGARH,DIBRUGARH,ASSAM,INDUSIND BANK
INDB0000138,33,SILCHAR,"1ST FLOOR, CACHAR MARKET, RANGIRKHARI, N. S. AVENUE, SILCHAR -788005, ASSAM",SILCHAR,CACHAR,ASSAM,INDUSIND BANK
INDB0000139,33,TINSUKIA,"ANKIT TOWER, 1ST FLOOR, CHIRWAPATTY ROAD, TINSUKIA ┬û 786125, ASSAM",TINSUKIA,TINSUKIA,ASSAM,INDUSIND BANK
INDB0000140,33,AGARTALA,"1, MANTRI BARI ROAD, AGARTALA, TRIPURA (WEST), PIN ┬û 799001",AGARTALA,WEST TRIPURA,TRIPURA,INDUSIND BANK
INDB0000141,33,AIZAWL,"C/O PACHUNGA & SONS, CHANMARI, AIZWAL ┬û 796007, MIZORAM",AIZAWL,AIZAWL,MIZORAM,INDUSIND BANK
INDB0000142,33,NASHIK,"THAKKERS NEXUS POINT, GR. FLOOR, COLLEGE ROAD, NEAR BHOSLA MILITARY SCHOOL, NASHIK, MAHARASHTRA",NASHIK,NASIK,MAHARASHTRA,INDUSIND BANK
INDB0000143,33,ASHOK VIHAR,"B-1/8, ASHOK VIHAR,  PHASE II, NEW DELHI - 110052.",DELHI,DELHI,DELHI,INDUSIND BANK
INDB0000144,33,KOZHIKODE,"GROUND AND FIRST FLOOR, EDAHS TOWERS, YMCA CROSS ROAD, KOZHIKODE ┬û 673 001.KERALA",CALICUT,KOZHIKODE,KERALA,INDUSIND BANK
INDB0000145,33,ROHINI  NEW DELHI,"AGGARWAL E-MALL, SECTOR ┬û 7, ROHINI, DELHI ┬û 110 005",DELHI,DELHI,DELHI,INDUSIND BANK
INDB0000146,33,MADHYAMGRAM,"BASUNDHARA HOUSING COMPLEX, NO 109, JESSORE ROAD,CHOMOTHE MORE, MADHYAMGRAM NORTH 24 PARGANAS DIST, WEST BENGAL - 700129",MADHYAMGRAM,NORTH 24 PARGANAS,WEST BENGAL,INDUSIND BANK
INDB0000147,33,BILASPUR,"GROUND FLOOR, OPP. ANIMESH STEEL, DEENDAYAL UPADHYAYA CHOWK, SRIKANT VERMA MARG,NEAR MANGNETO MALL, BILASPUR - 495001",BILASPUR,BILASPUR,CHANDIGARH,INDUSIND BANK
INDB0000148,33,LAJPAT NAGAR,"┬ôRAVISSANCE HOUSE┬ö 1ST RING ROAD, LAJPAT NAGAR IV, NEW DELHI ┬û 110 024",DELHI,DELHI,DELHI,INDUSIND BANK
INDB0000149,33,PATIALA,"INDIRA KUMARI SCHEME S.C.F. # 6,7 BHUPINDRA ROAD, PATIALA ┬û 147 001",PATIALA,PATIALA,PUNJAB,INDUSIND BANK
INDB0000150,33,GORAKHPUR,"6 PARK ROAD, GOLGHAR, GORAKHPUR 273001",GORAKHPUR,GORAKHPUR,UTTAR PRADESH,INDUSIND BANK
INDB0000151,33,MORADABAD,"SAI TOWER, NEXT TO KOTAK MAHINDRA BANK, EKTA DWAR CIVIL LINES, MORADABAD ┬û 244 001, UP",MORADABAD,MORADABAD,UTTAR PRADESH,INDUSIND BANK
INDB0000152,33,GHATKOPAR,"BUSINESS PARK, TILAK ROAD, GHATKOPAR (EAST), MUMBAI ┬û 400 077",MUMBAI,GREATER BOMBAY,MAHARASHTRA,INDUSIND BANK
INDB0000153,33,JUHU,"SONBAR, PLOT NO 13, JUHU 10TH ROAD, MUMBAI ┬û 400 049",MUMBAI,GREATER BOMBAY,MAHARASHTRA,INDUSIND BANK
INDB0000154,33,KALYAN,"PRIYADARSHANI APT., SURVEY NO. 7, HISSA NO. 5/6, CHICKEN GHAR, KHADAKPADA ROAD, KALYAN WEST ┬û 421 301",KALYAN,THANE,MAHARASHTRA,INDUSIND BANK
INDB0000155,33,ANAND,"MARUTI SUNAY BUILDING, GROUND FLOOR, OPP. ARAYNAGAR, AMUL DAIRY ROAD, ANAND- 388 001",ANAND,ANAND,GUJARAT,INDUSIND BANK
INDB0000156,33,JAMMU,"GUPTA PLAZA, BAHU PLAZA, JAMMU - 180004",JAMMU,JAMMU,JAMMU AND KASHMIR,INDUSIND BANK
INDB0000160,33,KAILASH COLONY,"134/4,LALA LAJPAT RAI MARG, KAILASH COLONY NEW DELHI-110048",DELHI,DELHI,DELHI,INDUSIND BANK
INDB0000161,33,VASANT KUNJ,"COMMON CAUSE HOUSE, 5,INSTITUTIONAL AREA, NELSON MANDELA ROAD,  VASANT KUNJ, NEW DELHI-110070",DELHI,DELHI,DELHI,INDUSIND BANK
INDB0000162,33,NOIDA SECTOR 63,"H-1,A/1, ZYGON SQUARE,  SECTOR 63, NOIDA 201307",NOIDA,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,INDUSIND BANK
INDB0000163,33,MILLERGANJ  LUDHIANA,"LOWER GROUND FLOOR, GANAPATI TOWERS, GILL ROAD, NEAR CYCLE MARKET, MILLERGANJ, LUDHIANA ┬û 141003 PUNJAB",LUDHIANA,LUDHIANA,PUNJAB,INDUSIND BANK
INDB0000164,33,PANCHKULA SECTOR 9,"SCO-P, SECTOR 9,  PANCHKULA -134109 , HARYANA",PANCHKULA,PANCHKULA,HARYANA,INDUSIND BANK
INDB0000165,33,BORIVALI  MUMBAI,"GROUND FLOOR, RAM KRUPA CO-OPERATIVE HOUSING SOCIETY LTD., NEAR GOKUL HOTEL, S.V.P. ROAD, BORIVIALI (WEST), MUMBAI 400 092",MUMBAI,GREATER BOMBAY,MAHARASHTRA,INDUSIND BANK
INDB0000166,33,MALLESWARAM  BANGALOARE,"SRI GANESH TOWERS, # 124, 3RD MAIN ROAD, (MARGOSA ROAD), MALLESWARAM, BENGALURU- 560 003, KARNATAKA",BANGALORE,BANGALORE URBAN,KARNATAKA,INDUSIND BANK
INDB0000167,33,RAJAJI SALAI,"J C. HOUSE,  GRD FLR, MAIN BUILDING, NO.72, RAJAJI SALAI, OPP. BEACH STATION, CHENNAI - 600 001 TAMIL NADU",CHENNAI,CHENNAI,TAMIL NADU,INDUSIND BANK
INDB0000168,33,GULMOHAR - YUSUF SARAI,"S-6, BUILDING NO. 18&19, ORIENTAL HOUSE, GULMOHAR COMMUNITY CENTRE, YUSUF SARAI, NEW DELHI ┬û 110 0016",DELHI,DELHI,DELHI,INDUSIND BANK
INDB0000169,33,KAROL BAGH,"18/8, KELTRON CHAMBERS, MAIN, ARYA SAMAJ ROAD, KAROL BAGH, NEW DELHI - 110 005",DELHI,DELHI,DELHI,INDUSIND BANK
INDB0000170,33,SECTOR 14  GURGAON,"SCO 7, SECTOR 14,  GURGAON - 122 001,  HARYANA",GURGAON,GURGAON,HARYANA,INDUSIND BANK
INDB0000171,33,GHAZIABAD,"C-76, RAJ NAGAR, MAIN ROAD, DISTRICT: GHAZIABAD 201002",GHAZIABAD,GHAZIABAD,UTTAR PRADESH,INDUSIND BANK
INDB0000172,33,MANJALPUR,"AXAT CENTER, AXI HOSPITAL, GROUND FLOOR, NEAR SHREYAS VIDYALAYA, JANSHAKTI (RELIANCE) CIRCLE, LALBAUG - MANJALPUR ROAD, MANJALPUR, VADODARA - 390004",VADODARA,VADODARA,GUJARAT,INDUSIND BANK
INDB0000173,33,KONDHWA KHURD,"GROUND FLOOR, S. NO.1-A (PART), ADITYA BUSINESS CENTRE, NIBM ROAD, KONDHWA KHURD, PUNE ┬û 411 048",PUNE,PUNE,MAHARASHTRA,INDUSIND BANK
INDB0000174,33,RAM NAGAR,"RAMANI PARAS, 239 VIVEKANANDA ROAD, RAMNAGAR, COIMBATORE - 641008",COIMBATORE,COIMBATORE,TAMIL NADU,INDUSIND BANK
INDB0000175,33,MANINAGAR,"SHANT PRABHA HEIGHT, OPP. VALLABH WADI, RAMBAGH JAWAHAR CHOWK, MANINAGAR, AHMEDABAD- 380 008",AHMEDABAD,AHMADABAD,GUJARAT,INDUSIND BANK
INDB0000176,33,SAMROLI,"GROUND FLOOR, SUTHARWAD,  SAMROLI, DIST NAVSARI:396521",SAMAROLJ,NAVSARI,GUJARAT,INDUSIND BANK
INDB0000177,33,ASHOK NAGAR  CHENNAI,"GROUND FLOOR, NO42, 10TH AVENUE, ASHOK NAGAR, CHENNAI - 600083 TAMIL NADU",CHENNAI,CHENNAI,TAMIL NADU,INDUSIND BANK
INDB0000178,33,JAYANAGAR 5TH BLOCK,"NO. 310, 9TH MAIN, 39TH CROSS, V-BLOCK, JAYANAGAR BANGLORE 560041 KARNATAKA",BANGALORE,BANGALORE URBAN,KARNATAKA,INDUSIND BANK
INDB0000179,33,MALAD  MUMBAI,"03/103, ACCORD NIDHI, LINK ROAD, MALAD (W), MUMBAI ┬û 400 101",MUMBAI,GREATER BOMBAY,MAHARASHTRA,INDUSIND BANK
INDB0000180,33,THRISSUR,"GROUND FLOOR, FAIR TRADE CENTRE, T.U.D.A. ROAD,KOVILAKATHUMPADAM, THIRUVAMBADY P.O., THRISSUR ┬û 680 022",THRISSUR,THRISSUR,KERALA,INDUSIND BANK
INDB0000181,33,KHANNA,"SURYA TOWER, NEAR MAIN BUS STAND, G.T ROAD,  KHANNA-141401",KHANNA,LUDHIANA,PUNJAB,INDUSIND BANK
INDB0000182,33,COONOOR,"6, NANJAPPA RAO BUILDING,'BEDFORD, COONOOR - 643101",COONOOR,NILGIRIS,TAMIL NADU,INDUSIND BANK
INDB0000183,33,KODAD,"12-104, HUZUR NAGAR ROAD, KODAD 508 206",KODAD,NALGONDA,ANDHRA PRADESH,INDUSIND BANK
INDB0000184,33,BALASORE,"MOTILAL DIDWANI BUILDING, FM CIRCLE, ORISSA TRUNK ROAD'BALASORE 756 001",BALASORE,BALESHWAR,ODISHA,INDUSIND BANK
INDB0000185,33,SHIMLA,"BELL VILLA, THE MALL, SHIMLA",SHIMLA,SHIMLA,HIMACHAL PRADESH,INDUSIND BANK
INDB0000186,33,KOTTAYAM,"REGENCY SQUARE, K.K. ROAD,'NEAR KOTTAYAM COLLECTORATE PO, KOTTAYAM - 686002.",KOTTAYAM,KOTTAYAM,KERALA,INDUSIND BANK
INDB0000187,33,KANNUR,"RAABY TOWERS, RAILWAY STATION ROAD, 'KANNUR - 670001",KANNUR,KANNUR,KERALA,INDUSIND BANK
INDB0000188,33,MALAPURAM,"PEEKAY'S ARCADE, OPP PRIVATE BUS STAND, DOWN HILL, MALAPPURAM - 676 519",MALAPURAM,MALAPPURAM,KERALA,INDUSIND BANK
INDB0000189,33,NAMAKKAL,"NEW NO. 60, (OLD NO. 29 D), SHRI BHUVANESHWARI SHOPPING COMPLEX, DR. SANKARAN SALAI, NAMAKKAL - 637 001",NAMAKKAL,NAMAKKAL,TAMIL NADU,INDUSIND BANK
INDB0000190,33,GANGTOK,"SARDA BUILDING, OPP. SBI,'CONVOY GROUND, TA DONG, GANGTOK, SIKKIM (EAST) 737 102",GANGTOK,EAST SIKKIM,SIKKIM,INDUSIND BANK
INDB0000191,33,BARBIL,"ST. MARY┬ÆS SCHOOL ROAD, BARBIL - 758035, DIST. KEONJHAR. ORISSA",BARBIL,KEONJHAR,ODISHA,INDUSIND BANK
INDB0000192,33,THIRUVALLA,"THEKKIL BUILDING, MAZHUVANGADU, M. C. ROAD, THIRUVALLA ┬û 689 101",THIRUVALLA,PATHANAMTHITTA,KERALA,INDUSIND BANK
INDB0000193,33,HAZARIBAGH,"VIDYA MARKET COMPLEX, LEPO ROAD, HAZARIBAGH - 825301, JHARKHAND",HAZARIBAGH,HAZARIBAGH,JHARKHAND,INDUSIND BANK
INDB0000194,33,CHHINDWARA,"POOJA PLUS COMPLEX, PARASIA ROAD, CHHINDWARA - 480001, MADHYA PRADESH",CHHINDWARA,CHHINDWARA,MADHYA PRADESH,INDUSIND BANK
INDB0000195,33,AMBIKAPUR,"NEAR BANARAS ROAD, MANENDRAGARH ROAD, AMBIKAPUR, DISTT. SURGUJA, CHATTISGARH 497001",AMBIKAPUR,SURGUJA,CHANDIGARH,INDUSIND BANK
INDB0000196,33,MEHSANA,"RAJENDRA ESTATE, OPP. GAYATRI TEMPLE, STATE HIGHWAY, MEHSANA - 384002, GUJARAT",MEHSANA,MEHSANA,GUJARAT,INDUSIND BANK
INDB0000197,33,JHUNJHUNU,"RAMA COMPLEX, NEAR SANGAM HOTEL, B-21, MAN NAGAR, JHUNJHUNU┬ù333001",JHUNJHUNU,JHUNJHUNU,RAJASTHAN,INDUSIND BANK
INDB0000198,33,SHAHPURA,"DABHAS COMPLEX, NEAR NEW BUS STAND, SHAHPURA (JAIPUR),  PIN- 303103",SHAHPURA,JAIPUR,RAJASTHAN,INDUSIND BANK
INDB0000199,33,MANSA,"WARD NO. 13, MANDIR WALI STREET , BARAN HATTAN CHOWK, MANSA ┬û 151 505 PUNJAB",MANSA,MANSA,PUNJAB,INDUSIND BANK
INDB0000200,33,SUMERPUR,"OPP. MAIN POST OFFICE, JAWAI BANDH ROAD, SUMERPUR -306902 RAJASTHAN",SUMERPUR,PALI,RAJASTHAN,INDUSIND BANK
INDB0000201,33,SIVAKASI,"144, N. R. K. R. ROAD, RATHNA COMPLEX, I FLOOR, SIVAKASI ┬û 626 123, TAMIL NADU",SIVAKASI,VIRUDHUNAGAR,TAMIL NADU,INDUSIND BANK
INDB0000202,33,DHARMAPURI,"NO.136, NETAJI BYE PASS ROAD, OPP TO HOTEL SRIRAMA, DHARMAPURI 636701, TAMILNADU",DHARMAPURI,DHARMAPURI,TAMIL NADU,INDUSIND BANK
INDB0000203,33,SANKARI,"3-3-27C, BHARATHI NAGAR, SANKARI ┬û SALEM MAIN ROAD (NH47), AKKAMAPET, SANKARI ┬û 637301 TAMIL NADU",SALEM,SALEM,TAMIL NADU,INDUSIND BANK
INDB0000204,33,KARUR,"1ST FLOOR, V.V TOWERS, OPP. LGB PETROL BUNK, KOVAI ROAD, KARUR 639 002, TAMIL NADU",KARUR,KARUR,TAMIL NADU,INDUSIND BANK
JAKA0HESPER,34,HIMYA,"HIMYA KAIRYLEH,LADAKH,J AND K","HIMYA (KAIRY),LEH",LEH,JAMMU AND KASHMIR,JAMMU AND KASHMIR BANK LIMITED
INDB0000205,33,AMALSAD,"SHREE SHANKHESHWAR PLAZA, ZAVERI BAZAR, GANDEVI ROAD,  AMALSAD ┬û 396310. GUJARAT",AMALSAD,NAVSARI,GUJARAT,INDUSIND BANK
INDB0000206,33,SILVASSA,"SHOP NO.6,7,8 & 9, ROSHAN AVENUE, SILVASSA ┬û VAPI ROAD, SILVASSA - 396230. DADRA & NAGAR HAVELI (U.T.)",SILVASSA,DADRA & NAGAR HAVELI,DADRA AND NAGAR HAVELI,INDUSIND BANK
INDB0000207,33,MIRYALAGUDA,19-145/146/147 VSN REDDY COMPLEX SAGAR ROAD MIRYALAGUDA - 508207,MIRYALAGUDA,NALGONDA,ANDHRA PRADESH,INDUSIND BANK
INDB0000208,33,NASIRABAD,"1207/1208 , 1ST FLOOR GCA COMPLEX , SUBASH GANJ NASIRABAD 305601, RAJASTHAN",NASIRABAD,AJMER,RAJASTHAN,INDUSIND BANK
INDB0000209,33,NAGAUR,"NAKASH GATE, NAGAUR ┬û 341001 RAJASTHAN",NAGAUR,NAGAUR,RAJASTHAN,INDUSIND BANK
INDB0000210,33,PERINTHALMANNA,ROYAL PLAZA OPP KSRTC BUS STAND PERINTHALMANNA -679322,PERINTHALMANNA,MALAPPURAM,KERALA,INDUSIND BANK
INDB0000211,33,KATTAPPANA,"CHAMATHARAYIL BUILDING, NEAR  IDUKKI KAVALA, KUTTIKKANAM ROAD, KATTAPPANA 685508. KERALA",KATTAPPANA,IDUKKI,KERALA,INDUSIND BANK
INDB0000212,33,JAGDALPUR,"ASHWINI RAJKUMAR COMPLEX, GEEDAM ROAD, JAGDALPUR ┬û 494 001, CHATTISGARH",JAGDALPUR,BASTAR,CHANDIGARH,INDUSIND BANK
INDB0000213,33,BOMMASSANDRA,"ANNA COMPLEX, #430, HENNAGARA GATE, BOMMASSANDRA INDUSTRIAL, AREA, HOSUR MAIN ROAD, BANGALORE - 560 099",BANGALORE,BANGALORE URBAN,KARNATAKA,INDUSIND BANK
INDB0000214,33,HOSUR,"#20,STAR BUILDING, 1ST FLOOR, NEAR HOTEL TAMILNADU, KRISHANAGIRI BYE-PASS ROAD, HOSUR, TAMIL NADU - 635109",HOSUR,DHARMAPURI,TAMIL NADU,INDUSIND BANK
INDB0000215,33,JORHAT,"1ST FLOOR, MADHU MARKET, J. B. ROAD, JORHAT, ASSAM, PIN ┬û 785 001",JORHAT,JORHAT,ASSAM,INDUSIND BANK
INDB0000216,33,TEZPUR,"DUGAR MANSION, GROUND FLOOR, MAIN ROAD, TEZPUR ┬û 784001 (ASSAM)",TEZPUR,SONITPUR,ASSAM,INDUSIND BANK
INDB0000217,33,DHARMANAGAR,"KADAMTALA ROAD, NEAR AUTO STAND, NAYAPARA, DHARMANAGAR, TRIPURA, PIN ┬û 799250",DHARMANAGAR,NORTH TRIPURA,TRIPURA,INDUSIND BANK
INDB0000218,33,JODA,"AT / PO ┬û JODA, DIST ┬û KEONJHAR, ORISSA ┬û 758043",JODA,KEONJHAR,ODISHA,INDUSIND BANK
